trsx_id,client_id,cart_id,product_id,date,amount,price,products_price,cart_price
TRX008675,CLI0094,CRT02402,PRD0011,2026-06-28 20:42:09,9,104.38,939.42,2422.62
TRX008676,CLI0354,CRT01744,PRD0061,2026-07-21 08:43:34,8,111.48,891.84,8375.09
TRX008677,CLI0377,CRT01958,PRD0186,2026-04-03 17:11:48,2,13.84,27.68,27.68
TRX008678,CLI0317,CRT02400,PRD0176,2026-07-07 15:43:53,5,288.19,1440.95,7199.16
TRX008679,CLI0044,CRT02978,PRD0199,2026-01-12 22:00:33,4,223.09,892.36,4421.0599999999995
TRX008680,CLI0170,CRT00995,PRD0183,2026-01-23 01:47:06,10,74.71,747.0999999999999,9661.98
TRX008681,CLI0368,CRT00966,PRD0018,2026-07-07 04:29:53,1,115.19,115.19,2125.89
TRX008682,CLI0363,CRT03338,PRD0172,2026-04-27 23:51:30,4,97.82,391.28,1707.01
TRX008683,CLI0177,CRT00678,PRD0044,2026-03-15 17:04:58,10,248.47,2484.7,3826.3799999999997
TRX008684,CLI0248,CRT02129,PRD0110,2026-01-08 14:50:11,1,286.9,286.9,1438.3000000000002
TRX008685,CLI0329,CRT01765,PRD0113,2026-06-14 06:41:23,10,310.43,3104.3,5466.29
TRX008686,CLI0399,CRT01058,PRD0124,2026-02-21 03:22:17,3,96.92,290.76,6108.18
TRX008687,CLI0214,CRT01439,PRD0178,2026-06-24 19:42:46,1,198.09,198.09,846.93
TRX008688,CLI0203,CRT00849,PRD0159,2026-06-16 20:48:05,1,125.8,125.8,3315.96
TRX008689,CLI0189,CRT02937,PRD0096,2026-02-07 17:26:24,6,15.79,94.74,724.42
TRX008690,CLI0087,CRT01817,PRD0008,2026-05-09 17:56:37,7,119.47,836.29,1509.58
TRX008691,CLI0378,CRT02205,PRD0163,2026-02-27 15:25:50,3,278.04,834.1200000000001,2037.66
TRX008692,CLI0267,CRT00722,PRD0007,2026-02-01 09:13:22,7,149.36,1045.52,1943.12
TRX008693,CLI0103,CRT02566,PRD0048,2026-01-16 06:39:10,1,275.16,275.16,1689.65
TRX008694,CLI0047,CRT01878,PRD0042,2026-07-13 15:23:02,8,88.65,709.2,3527.2
TRX008695,CLI0084,CRT01867,PRD0032,2026-04-10 14:39:02,1,224.53,224.53,2120.64
TRX008696,CLI0012,CRT03491,PRD0153,2026-02-17 05:09:31,3,63.71,191.13,1804.17
TRX008697,CLI0180,CRT01026,PRD0198,2026-05-24 23:12:38,5,156.17,780.8499999999999,5195.68
TRX008698,CLI0267,CRT02045,PRD0055,2026-07-08 09:00:57,8,349.75,2798.0,3209.6
TRX008699,CLI0413,CRT00098,PRD0160,2026-03-20 23:24:05,5,246.16,1230.8,4294.860000000001
TRX008700,CLI0320,CRT01016,PRD0119,2026-04-01 04:43:21,9,332.64,2993.7599999999998,8480.2
TRX008701,CLI0062,CRT00035,PRD0086,2026-07-13 16:20:56,6,197.06,1182.3600000000001,7907.530000000001
TRX008702,CLI0014,CRT02118,PRD0192,2026-07-02 02:07:47,8,241.82,1934.56,4693.27
TRX008703,CLI0181,CRT02321,PRD0016,2026-02-28 21:15:41,10,223.15,2231.5,7822.360000000001
TRX008704,CLI0235,CRT01802,PRD0179,2026-01-22 00:22:32,9,196.43,1767.8700000000001,5099.12
TRX008705,CLI0429,CRT01381,PRD0095,2026-04-29 10:09:51,9,42.58,383.21999999999997,3512.63
TRX008706,CLI0062,CRT00035,PRD0079,2026-07-13 16:20:56,9,98.65,887.85,7907.530000000001
TRX008707,CLI0359,CRT03377,PRD0012,2026-06-09 17:21:29,10,69.32,693.1999999999999,2176.71
TRX008708,CLI0290,CRT00414,PRD0144,2026-05-26 13:16:14,3,213.05,639.1500000000001,639.1500000000001
TRX008709,CLI0080,CRT03107,PRD0091,2026-01-27 10:34:57,2,321.66,643.32,681.44
TRX008710,CLI0134,CRT00110,PRD0151,2026-06-17 23:43:09,4,121.08,484.32,6290.1
TRX008711,CLI0152,CRT01395,PRD0031,2026-03-03 23:34:47,3,267.28,801.8399999999999,2416.71
TRX008712,CLI0113,CRT03365,PRD0142,2026-01-30 01:56:04,8,55.45,443.6,5240.05
TRX008713,CLI0037,CRT00137,PRD0131,2026-05-01 07:04:59,4,212.13,848.52,3487.13
TRX008714,CLI0361,CRT01401,PRD0031,2026-04-14 06:44:01,9,267.28,2405.5199999999995,5841.03
TRX008715,CLI0213,CRT01936,PRD0016,2026-05-07 21:04:06,2,223.15,446.3,5938.49
TRX008716,CLI0348,CRT03157,PRD0076,2026-05-28 00:31:23,6,260.49,1562.94,3780.86
TRX008717,CLI0160,CRT00064,PRD0150,2026-03-13 17:53:57,3,151.36,454.08000000000004,5564.969999999999
TRX008718,CLI0320,CRT01906,PRD0024,2026-07-26 09:39:03,3,78.71,236.13,1090.5900000000001
TRX008719,CLI0234,CRT00947,PRD0006,2026-01-11 08:56:47,10,207.27,2072.7000000000003,6163.83
TRX008720,CLI0274,CRT02918,PRD0040,2026-01-30 00:03:03,4,256.15,1024.6,4530.95
TRX008721,CLI0092,CRT01255,PRD0100,2026-04-23 02:31:36,3,252.5,757.5,4278.37
TRX008722,CLI0428,CRT00366,PRD0129,2026-01-27 07:29:05,3,4.55,13.649999999999999,639.8100000000001
TRX008723,CLI0311,CRT00776,PRD0146,2026-07-03 02:34:49,10,318.04,3180.4,3252.82
TRX008724,CLI0319,CRT01947,PRD0019,2026-06-15 12:37:31,8,13.65,109.2,2316.6
TRX008725,CLI0154,CRT01889,PRD0195,2026-02-08 04:39:09,3,11.49,34.47,2017.74
TRX008726,CLI0138,CRT01945,PRD0135,2026-06-15 15:11:15,6,198.63,1191.78,2754.7200000000003
TRX008727,CLI0204,CRT03063,PRD0196,2026-05-09 07:05:43,5,349.85,1749.25,5245.05
TRX008728,CLI0080,CRT02816,PRD0011,2026-07-16 23:54:26,1,104.38,104.38,2084.77
TRX008729,CLI0285,CRT01155,PRD0155,2026-04-09 13:07:03,2,289.44,578.88,4211.4800000000005
TRX008730,CLI0060,CRT01068,PRD0139,2026-01-02 11:19:20,5,30.96,154.8,2432.56
TRX008731,CLI0068,CRT02852,PRD0088,2026-04-13 01:23:48,10,64.83,648.3,4913.67
TRX008732,CLI0379,CRT01929,PRD0170,2026-06-29 16:12:41,4,100.84,403.36,643.72
TRX008733,CLI0016,CRT02166,PRD0007,2026-06-21 16:12:30,9,149.36,1344.2400000000002,5209.160000000001
TRX008734,CLI0193,CRT02580,PRD0038,2026-06-04 18:56:07,5,231.76,1158.8,2767.1000000000004
TRX008735,CLI0373,CRT00917,PRD0172,2026-01-08 11:36:11,8,97.82,782.56,3895.48
TRX008736,CLI0296,CRT02992,PRD0123,2026-04-20 10:08:20,6,85.64,513.84,2947.8
TRX008737,CLI0050,CRT03482,PRD0172,2026-03-05 07:26:17,5,97.82,489.09999999999997,6276.35
TRX008738,CLI0306,CRT01937,PRD0042,2026-07-07 20:10:53,4,88.65,354.6,5312.94
TRX008739,CLI0234,CRT01456,PRD0085,2026-02-12 22:31:25,2,239.52,479.04,919.05
TRX008740,CLI0356,CRT03030,PRD0174,2026-01-04 10:26:27,9,6.76,60.839999999999996,3036.65
TRX008741,CLI0055,CRT00051,PRD0005,2026-05-25 03:40:37,9,228.33,2054.9700000000003,3727.46
TRX008742,CLI0099,CRT03240,PRD0070,2026-06-05 01:04:33,7,218.35,1528.45,6517.38
TRX008743,CLI0101,CRT01565,PRD0122,2026-01-28 01:11:38,5,224.09,1120.45,5719.88
TRX008744,CLI0414,CRT01297,PRD0081,2026-06-17 19:02:46,6,151.12,906.72,3635.3199999999997
TRX008745,CLI0142,CRT00045,PRD0120,2026-05-14 16:40:51,10,291.12,2911.2,3495.68
TRX008746,CLI0370,CRT00003,PRD0168,2026-07-06 19:39:55,5,260.65,1303.25,3452.26
TRX008747,CLI0197,CRT00161,PRD0080,2026-05-09 21:25:58,8,342.98,2743.84,4307.42
TRX008748,CLI0075,CRT01208,PRD0138,2026-06-02 05:36:44,9,308.17,2773.53,5385.62
TRX008749,CLI0192,CRT01367,PRD0050,2026-02-04 16:39:56,1,164.79,164.79,2226.91
TRX008750,CLI0150,CRT02376,PRD0144,2026-06-18 19:05:33,1,213.05,213.05,584.63
TRX008751,CLI0265,CRT00357,PRD0198,2026-07-17 13:39:06,8,156.17,1249.36,4528.44
TRX008752,CLI0179,CRT03111,PRD0050,2026-04-30 17:03:25,10,164.79,1647.8999999999999,5519.54
TRX008753,CLI0019,CRT02725,PRD0139,2026-02-18 05:09:28,3,30.96,92.88,2553.5
TRX008754,CLI0057,CRT01246,PRD0012,2026-06-28 06:42:31,5,69.32,346.59999999999997,1226.5
TRX008755,CLI0093,CRT00712,PRD0099,2026-02-19 09:06:18,7,248.8,1741.6000000000001,2195.7400000000002
TRX008756,CLI0014,CRT03190,PRD0149,2026-02-09 13:37:54,4,344.39,1377.56,4120.0
TRX008757,CLI0116,CRT03327,PRD0064,2026-01-24 09:36:18,7,237.14,1659.98,2703.82
TRX008758,CLI0121,CRT01356,PRD0164,2026-07-04 16:11:43,7,242.9,1700.3,3081.0
TRX008759,CLI0402,CRT00340,PRD0157,2026-07-01 11:34:22,10,263.29,2632.9,3395.4300000000003
TRX008760,CLI0163,CRT00914,PRD0116,2026-01-18 20:17:31,9,281.93,2537.37,4246.29
TRX008761,CLI0410,CRT01979,PRD0174,2026-04-28 04:02:19,4,6.76,27.04,3341.3799999999997
TRX008762,CLI0389,CRT02890,PRD0014,2026-05-24 12:38:46,8,99.1,792.8,2339.33
TRX008763,CLI0112,CRT03426,PRD0132,2026-03-14 21:35:35,6,153.95,923.6999999999999,4599.63
TRX008764,CLI0120,CRT02328,PRD0112,2026-03-09 23:29:47,6,344.42,2066.52,3971.96
TRX008765,CLI0422,CRT03141,PRD0040,2026-01-03 20:25:19,6,256.15,1536.8999999999999,6881.280000000001
TRX008766,CLI0158,CRT01030,PRD0037,2026-03-18 18:26:52,1,171.38,171.38,2364.67
TRX008767,CLI0309,CRT01571,PRD0060,2026-02-22 21:23:38,5,339.13,1695.65,5084.2300000000005
TRX008768,CLI0360,CRT00182,PRD0169,2026-02-09 07:28:54,6,259.17,1555.02,2044.12
TRX008769,CLI0413,CRT02665,PRD0160,2026-01-14 11:04:15,9,246.16,2215.44,3336.34
TRX008770,CLI0207,CRT03199,PRD0082,2026-03-23 18:50:00,4,316.62,1266.48,7461.8
TRX008771,CLI0293,CRT03193,PRD0178,2026-04-21 08:48:17,9,198.09,1782.81,4880.59
TRX008772,CLI0415,CRT02288,PRD0156,2026-04-06 06:14:20,8,87.81,702.48,3585.92
TRX008773,CLI0375,CRT01858,PRD0059,2026-07-07 20:43:20,6,252.15,1512.9,3475.6400000000003
TRX008774,CLI0395,CRT00567,PRD0177,2026-03-04 12:22:00,1,221.23,221.23,4504.58
TRX008775,CLI0111,CRT03074,PRD0109,2026-07-26 23:49:09,1,181.62,181.62,1559.1799999999998
TRX008776,CLI0102,CRT02813,PRD0106,2026-01-22 19:15:49,8,102.2,817.6,6290.7
TRX008777,CLI0134,CRT00110,PRD0039,2026-06-17 23:43:09,8,305.67,2445.36,6290.1
TRX008778,CLI0050,CRT02209,PRD0176,2026-01-08 17:28:30,1,288.19,288.19,3320.94
TRX008779,CLI0198,CRT00715,PRD0035,2026-07-17 16:07:39,10,344.9,3449.0,14078.150000000001
TRX008780,CLI0360,CRT01304,PRD0094,2026-06-16 04:45:09,10,179.52,1795.2,4317.66
TRX008781,CLI0063,CRT02408,PRD0120,2026-04-05 02:47:11,1,291.12,291.12,5743.01
TRX008782,CLI0176,CRT00167,PRD0002,2026-05-06 13:04:47,4,38.12,152.48,2486.15
TRX008783,CLI0199,CRT00950,PRD0116,2026-05-13 22:57:40,2,281.93,563.86,563.86
TRX008784,CLI0100,CRT01035,PRD0038,2026-03-26 12:18:14,8,231.76,1854.08,6025.13
TRX008785,CLI0268,CRT03324,PRD0105,2026-05-16 08:45:25,3,200.26,600.78,6029.87
TRX008786,CLI0340,CRT00883,PRD0178,2026-06-18 13:06:54,2,198.09,396.18,2042.66
TRX008787,CLI0311,CRT02106,PRD0183,2026-03-24 14:37:44,2,74.71,149.42,5319.370000000001
TRX008788,CLI0350,CRT03284,PRD0168,2026-07-13 15:50:43,4,260.65,1042.6,1074.4499999999998
TRX008789,CLI0314,CRT01377,PRD0029,2026-02-13 21:02:55,6,95.22,571.3199999999999,6860.72
TRX008790,CLI0202,CRT00960,PRD0075,2026-04-16 11:46:36,10,38.5,385.0,1935.7800000000002
TRX008791,CLI0008,CRT01201,PRD0190,2026-07-09 04:03:41,9,23.22,208.98,7110.4800000000005
TRX008792,CLI0353,CRT01477,PRD0149,2026-01-29 17:26:21,1,344.39,344.39,1284.27
TRX008793,CLI0155,CRT03159,PRD0072,2026-03-20 18:16:49,5,308.05,1540.25,4599.93
TRX008794,CLI0001,CRT01404,PRD0200,2026-06-10 02:34:26,4,144.4,577.6,4439.6900000000005
TRX008795,CLI0006,CRT03208,PRD0023,2026-06-10 21:36:03,4,262.09,1048.36,1961.6799999999998
TRX008796,CLI0205,CRT00577,PRD0125,2026-06-22 12:27:05,4,54.91,219.64,5143.0
TRX008797,CLI0168,CRT03290,PRD0023,2026-06-01 13:56:21,2,262.09,524.18,4667.88
TRX008798,CLI0052,CRT01323,PRD0116,2026-07-22 23:01:03,6,281.93,1691.58,10596.759999999998
TRX008799,CLI0049,CRT02756,PRD0085,2026-05-16 12:42:11,7,239.52,1676.64,3330.5299999999997
TRX008800,CLI0072,CRT00442,PRD0005,2026-04-25 05:47:49,10,228.33,2283.3,7872.34
TRX008801,CLI0047,CRT01133,PRD0043,2026-02-25 05:03:28,7,194.99,1364.93,1942.77
TRX008802,CLI0134,CRT01205,PRD0063,2026-07-20 08:35:58,5,30.34,151.7,946.02
TRX008803,CLI0344,CRT02091,PRD0173,2026-04-24 10:05:56,1,330.57,330.57,1019.4100000000001
TRX008804,CLI0278,CRT03053,PRD0156,2026-01-28 02:22:41,2,87.81,175.62,7873.91
TRX008805,CLI0327,CRT00480,PRD0048,2026-01-05 10:19:12,1,275.16,275.16,3558.15
TRX008806,CLI0086,CRT03264,PRD0100,2026-01-09 18:37:04,2,252.5,505.0,2946.64
TRX008807,CLI0062,CRT02689,PRD0113,2026-01-30 03:00:31,5,310.43,1552.15,3430.7
TRX008808,CLI0150,CRT00645,PRD0042,2026-07-01 09:44:18,7,88.65,620.5500000000001,4032.65
TRX008809,CLI0075,CRT02993,PRD0143,2026-01-24 11:45:43,1,331.85,331.85,1306.31
TRX008810,CLI0262,CRT00438,PRD0040,2026-01-24 14:26:47,2,256.15,512.3,989.3
TRX008811,CLI0420,CRT00028,PRD0176,2026-05-14 15:14:30,10,288.19,2881.9,6108.22
TRX008812,CLI0375,CRT00826,PRD0169,2026-07-26 20:58:54,4,259.17,1036.68,4492.29
TRX008813,CLI0291,CRT03262,PRD0039,2026-04-01 13:36:55,4,305.67,1222.68,3453.33
TRX008814,CLI0328,CRT02267,PRD0191,2026-02-27 08:23:02,6,288.92,1733.52,5341.98
TRX008815,CLI0175,CRT01033,PRD0107,2026-04-12 20:42:49,3,114.48,343.44,343.44
TRX008816,CLI0157,CRT02776,PRD0007,2026-04-15 11:23:11,1,149.36,149.36,4446.49
TRX008817,CLI0219,CRT00906,PRD0139,2026-03-21 22:02:26,7,30.96,216.72,369.86
TRX008818,CLI0142,CRT01076,PRD0083,2026-05-17 11:37:11,3,194.5,583.5,1922.04
TRX008819,CLI0382,CRT03153,PRD0088,2026-02-18 15:17:53,3,64.83,194.49,1547.4
TRX008820,CLI0159,CRT01063,PRD0104,2026-07-18 11:55:04,7,46.73,327.10999999999996,849.26
TRX008821,CLI0271,CRT01011,PRD0083,2026-01-23 17:36:34,1,194.5,194.5,4008.46
TRX008822,CLI0409,CRT02750,PRD0180,2026-02-27 09:57:47,10,217.4,2174.0,6621.69
TRX008823,CLI0360,CRT01304,PRD0055,2026-06-16 04:45:09,4,349.75,1399.0,4317.66
TRX008824,CLI0185,CRT00780,PRD0087,2026-05-23 15:08:39,2,302.95,605.9,1033.13
TRX008825,CLI0183,CRT01530,PRD0096,2026-02-11 01:55:32,7,15.79,110.53,2001.49
TRX008826,CLI0352,CRT00598,PRD0143,2026-07-18 06:21:51,5,331.85,1659.25,2483.95
TRX008827,CLI0001,CRT02969,PRD0020,2026-02-27 00:52:25,3,75.82,227.45999999999998,2282.5699999999997
TRX008828,CLI0180,CRT02863,PRD0047,2026-07-02 15:13:17,7,327.59,2293.1299999999997,4493.7699999999995
TRX008829,CLI0377,CRT01871,PRD0154,2026-07-26 11:17:25,7,283.35,1983.4500000000003,3073.17
TRX008830,CLI0171,CRT01094,PRD0027,2026-02-20 19:25:24,4,209.57,838.28,838.28
TRX008831,CLI0224,CRT01712,PRD0081,2026-04-19 23:33:13,4,151.12,604.48,2430.69
TRX008832,CLI0141,CRT00287,PRD0022,2026-04-12 12:28:59,2,51.02,102.04,2050.34
TRX008833,CLI0044,CRT00481,PRD0067,2026-02-25 16:21:17,7,327.31,2291.17,4245.01
TRX008834,CLI0283,CRT01166,PRD0179,2026-04-26 14:00:25,2,196.43,392.86,2062.1600000000003
TRX008835,CLI0244,CRT01217,PRD0116,2026-07-11 19:23:18,5,281.93,1409.65,2558.79
TRX008836,CLI0371,CRT00356,PRD0097,2026-03-14 00:53:58,1,275.78,275.78,2624.26
TRX008837,CLI0034,CRT02456,PRD0008,2026-06-18 10:08:17,9,119.47,1075.23,5413.86
TRX008838,CLI0357,CRT03017,PRD0053,2026-04-19 13:31:57,3,99.29,297.87,6698.98
TRX008839,CLI0077,CRT02086,PRD0103,2026-07-06 11:50:26,4,234.25,937.0,3830.14
TRX008840,CLI0050,CRT00012,PRD0001,2026-01-07 07:32:05,2,260.19,520.38,4077.2999999999997
TRX008841,CLI0105,CRT00872,PRD0021,2026-05-20 19:03:05,1,175.98,175.98,7360.26
TRX008842,CLI0120,CRT00448,PRD0150,2026-01-11 07:31:42,2,151.36,302.72,4355.69
TRX008843,CLI0139,CRT00647,PRD0054,2026-04-24 13:13:20,8,301.82,2414.56,4714.639999999999
TRX008844,CLI0381,CRT00320,PRD0160,2026-03-06 07:23:39,2,246.16,492.32,643.6800000000001
TRX008845,CLI0317,CRT03042,PRD0074,2026-01-15 07:58:12,8,229.76,1838.08,4956.280000000001
TRX008846,CLI0102,CRT03253,PRD0036,2026-06-25 10:14:02,2,86.2,172.4,219.72
TRX008847,CLI0309,CRT02727,PRD0023,2026-05-22 07:51:56,10,262.09,2620.8999999999996,5999.33
TRX008848,CLI0419,CRT00829,PRD0063,2026-04-22 15:09:54,10,30.34,303.4,3278.64
TRX008849,CLI0154,CRT02726,PRD0043,2026-02-25 04:53:10,5,194.99,974.95,9658.92
TRX008850,CLI0190,CRT00502,PRD0076,2026-01-12 19:17:24,6,260.49,1562.94,4185.04
TRX008851,CLI0280,CRT03395,PRD0014,2026-03-07 17:42:45,8,99.1,792.8,4261.46
TRX008852,CLI0055,CRT01732,PRD0083,2026-02-14 07:47:43,5,194.5,972.5,3000.5
TRX008853,CLI0342,CRT01490,PRD0077,2026-04-03 14:28:28,1,75.69,75.69,5172.61
TRX008854,CLI0266,CRT00948,PRD0021,2026-05-18 14:24:13,6,175.98,1055.8799999999999,7110.540000000001
TRX008855,CLI0398,CRT02249,PRD0078,2026-02-07 05:22:01,2,172.26,344.52,3675.86
TRX008856,CLI0088,CRT02561,PRD0007,2026-02-15 13:38:26,10,149.36,1493.6000000000001,4292.76
TRX008857,CLI0212,CRT02162,PRD0040,2026-05-23 17:48:11,10,256.15,2561.5,3766.23
TRX008858,CLI0138,CRT01945,PRD0076,2026-06-15 15:11:15,6,260.49,1562.94,2754.7200000000003
TRX008859,CLI0027,CRT02494,PRD0018,2026-06-12 05:09:10,1,115.19,115.19,115.19
TRX008860,CLI0429,CRT01125,PRD0122,2026-05-05 04:09:44,9,224.09,2016.81,3565.21
TRX008861,CLI0273,CRT01137,PRD0080,2026-03-16 14:11:55,2,342.98,685.96,685.96
TRX008862,CLI0090,CRT00634,PRD0150,2026-07-19 10:21:44,10,151.36,1513.6000000000001,3982.6000000000004
TRX008863,CLI0145,CRT02341,PRD0157,2026-03-30 14:42:08,1,263.29,263.29,5146.66
TRX008864,CLI0258,CRT00597,PRD0069,2026-03-30 14:20:05,1,112.37,112.37,4962.74
TRX008865,CLI0219,CRT02946,PRD0142,2026-03-04 16:34:00,6,55.45,332.70000000000005,3040.98
TRX008866,CLI0198,CRT00490,PRD0054,2026-02-03 03:57:10,7,301.82,2112.74,6425.79
TRX008867,CLI0243,CRT03008,PRD0195,2026-02-04 04:00:38,8,11.49,91.92,6413.85
TRX008868,CLI0198,CRT00355,PRD0182,2026-03-07 19:40:09,4,200.1,800.4,4271.3
TRX008869,CLI0129,CRT00405,PRD0036,2026-01-26 07:11:15,6,86.2,517.2,7149.48
TRX008870,CLI0420,CRT01759,PRD0080,2026-01-26 05:50:16,3,342.98,1028.94,2400.77
TRX008871,CLI0019,CRT01713,PRD0194,2026-02-21 05:48:07,7,311.57,2180.99,4367.4400000000005
TRX008872,CLI0313,CRT02153,PRD0076,2026-05-10 11:35:20,4,260.49,1041.96,5490.34
TRX008873,CLI0309,CRT01571,PRD0151,2026-02-22 21:23:38,6,121.08,726.48,5084.2300000000005
TRX008874,CLI0103,CRT00192,PRD0185,2026-07-19 09:34:31,10,144.46,1444.6000000000001,2522.04
TRX008875,CLI0048,CRT03207,PRD0189,2026-01-07 15:55:33,6,80.62,483.72,4628.43
TRX008876,CLI0015,CRT01852,PRD0195,2026-01-21 16:45:23,2,11.49,22.98,2196.52
TRX008877,CLI0386,CRT02229,PRD0199,2026-04-16 08:29:14,8,223.09,1784.72,9667.08
TRX008878,CLI0433,CRT01272,PRD0100,2026-07-06 02:33:08,7,252.5,1767.5,3037.81
TRX008879,CLI0296,CRT02098,PRD0018,2026-07-13 01:55:30,4,115.19,460.76,2274.12
TRX008880,CLI0124,CRT00905,PRD0054,2026-05-27 05:33:41,6,301.82,1810.92,8695.25
TRX008881,CLI0239,CRT01590,PRD0006,2026-01-29 18:55:21,3,207.27,621.8100000000001,3699.25
TRX008882,CLI0314,CRT00943,PRD0059,2026-07-10 20:49:24,5,252.15,1260.75,5606.93
TRX008883,CLI0204,CRT00807,PRD0160,2026-01-01 01:15:43,2,246.16,492.32,3529.6200000000003
TRX008884,CLI0284,CRT01282,PRD0055,2026-01-11 13:59:13,4,349.75,1399.0,6454.26
TRX008885,CLI0083,CRT00752,PRD0138,2026-01-18 19:20:17,1,308.17,308.17,911.9100000000001
TRX008886,CLI0276,CRT02704,PRD0057,2026-07-02 23:43:39,3,59.71,179.13,7367.3
TRX008887,CLI0154,CRT01042,PRD0068,2026-05-25 11:29:13,3,140.04,420.12,2923.62
TRX008888,CLI0023,CRT03059,PRD0114,2026-05-25 17:36:53,9,141.38,1272.42,7255.530000000001
TRX008889,CLI0096,CRT02562,PRD0135,2026-06-30 04:53:27,7,198.63,1390.4099999999999,4961.139999999999
TRX008890,CLI0404,CRT02987,PRD0158,2026-01-01 05:24:42,8,12.47,99.76,2551.2500000000005
TRX008891,CLI0345,CRT01036,PRD0006,2026-05-03 17:16:33,2,207.27,414.54,1384.3000000000002
TRX008892,CLI0329,CRT02917,PRD0047,2026-03-05 07:38:41,1,327.59,327.59,439.07
TRX008893,CLI0074,CRT02955,PRD0002,2026-06-10 21:49:55,7,38.12,266.84,3777.11
TRX008894,CLI0127,CRT00417,PRD0018,2026-07-21 08:03:55,7,115.19,806.3299999999999,1175.1599999999999
TRX008895,CLI0431,CRT02033,PRD0121,2026-04-06 09:27:26,6,301.87,1811.22,4502.76
TRX008896,CLI0211,CRT02459,PRD0083,2026-03-19 21:48:14,7,194.5,1361.5,3689.98
TRX008897,CLI0026,CRT03430,PRD0196,2026-03-06 05:00:51,1,349.85,349.85,2978.5299999999997
TRX008898,CLI0187,CRT01609,PRD0031,2026-02-20 12:19:45,3,267.28,801.8399999999999,3642.2299999999996
TRX008899,CLI0351,CRT00910,PRD0156,2026-07-24 07:21:57,5,87.81,439.05,486.37
TRX008900,CLI0423,CRT02966,PRD0192,2026-01-12 03:44:36,10,241.82,2418.2,11492.789999999999
TRX008901,CLI0132,CRT02111,PRD0194,2026-01-24 04:10:26,3,311.57,934.71,4813.9
TRX008902,CLI0391,CRT00129,PRD0076,2026-02-16 12:13:12,4,260.49,1041.96,6610.22
TRX008903,CLI0004,CRT00810,PRD0118,2026-03-18 08:04:43,6,163.96,983.76,1142.68
TRX008904,CLI0088,CRT01787,PRD0182,2026-05-26 04:16:21,8,200.1,1600.8,2117.58
TRX008905,CLI0312,CRT00106,PRD0138,2026-03-14 10:52:01,8,308.17,2465.36,2889.5
TRX008906,CLI0281,CRT00684,PRD0139,2026-04-06 06:51:56,8,30.96,247.68,5767.57
TRX008907,CLI0305,CRT01855,PRD0131,2026-06-18 00:12:40,5,212.13,1060.65,4966.5
TRX008908,CLI0342,CRT01475,PRD0146,2026-02-07 20:34:46,2,318.04,636.08,5184.56
TRX008909,CLI0023,CRT03059,PRD0154,2026-05-25 17:36:53,5,283.35,1416.75,7255.530000000001
TRX008910,CLI0165,CRT00241,PRD0149,2026-03-03 12:02:51,10,344.39,3443.8999999999996,5460.75
TRX008911,CLI0373,CRT00704,PRD0161,2026-01-03 08:28:34,1,331.95,331.95,3479.7
TRX008912,CLI0389,CRT02890,PRD0079,2026-05-24 12:38:46,6,98.65,591.9000000000001,2339.33
TRX008913,CLI0425,CRT01825,PRD0107,2026-07-14 09:36:11,8,114.48,915.84,2532.0800000000004
TRX008914,CLI0126,CRT02104,PRD0108,2026-06-30 21:06:03,2,166.93,333.86,4172.9400000000005
TRX008915,CLI0147,CRT00638,PRD0132,2026-04-29 22:59:59,8,153.95,1231.6,5033.0199999999995
TRX008916,CLI0288,CRT03278,PRD0175,2026-01-17 14:02:20,6,120.9,725.4000000000001,1121.8000000000002
TRX008917,CLI0422,CRT01796,PRD0189,2026-03-14 06:53:40,4,80.62,322.48,1882.61
TRX008918,CLI0391,CRT01772,PRD0065,2026-02-03 21:37:38,3,88.06,264.18,890.46
TRX008919,CLI0375,CRT03114,PRD0136,2026-01-28 14:27:08,3,303.73,911.19,4244.1
TRX008920,CLI0317,CRT02843,PRD0091,2026-02-09 18:36:49,8,321.66,2573.28,3854.06
TRX008921,CLI0011,CRT01949,PRD0196,2026-02-11 10:29:10,10,349.85,3498.5,5162.03
TRX008922,CLI0007,CRT01235,PRD0118,2026-04-16 03:33:25,10,163.96,1639.6000000000001,2244.08
TRX008923,CLI0187,CRT00610,PRD0052,2026-04-13 10:10:51,8,68.6,548.8,3521.2799999999997
TRX008924,CLI0432,CRT01902,PRD0157,2026-04-11 01:38:52,6,263.29,1579.7400000000002,6472.06
TRX008925,CLI0200,CRT00688,PRD0121,2026-04-07 08:01:53,3,301.87,905.61,7780.32
TRX008926,CLI0294,CRT00999,PRD0018,2026-07-21 20:28:05,7,115.19,806.3299999999999,4455.38
TRX008927,CLI0366,CRT01942,PRD0137,2026-01-16 19:14:06,2,116.26,232.52,1420.3899999999999
TRX008928,CLI0161,CRT00644,PRD0182,2026-03-23 23:46:31,6,200.1,1200.6,1866.75
TRX008929,CLI0021,CRT02395,PRD0007,2026-07-08 03:19:01,9,149.36,1344.2400000000002,4956.4800000000005
TRX008930,CLI0050,CRT01098,PRD0023,2026-04-27 11:18:03,8,262.09,2096.72,5909.18
TRX008931,CLI0373,CRT00428,PRD0038,2026-01-20 00:40:41,9,231.76,2085.84,6518.900000000001
TRX008932,CLI0043,CRT02421,PRD0161,2026-05-21 23:55:17,10,331.95,3319.5,4010.17
