trsx_id,amount,price,products_price,cart_id,product_id
TRX008643,3,119.47,358.41,CRT01239,PRD0008
TRX008644,10,275.33,2753.3,CRT02904,PRD0058
TRX008645,9,97.82,880.3799999999999,CRT00485,PRD0172
TRX008646,2,310.43,620.86,CRT01569,PRD0113
TRX008647,1,267.47,267.47,CRT01079,PRD0033
TRX008648,10,102.2,1022.0,CRT01776,PRD0106
TRX008649,10,301.87,3018.7,CRT01980,PRD0121
TRX008650,8,344.42,2755.36,CRT03334,PRD0112
TRX008651,6,4.55,27.3,CRT01203,PRD0129
TRX008652,3,331.85,995.55,CRT00783,PRD0143
TRX008653,7,281.93,1973.51,CRT00955,PRD0116
TRX008654,9,303.73,2733.57,CRT01524,PRD0136
TRX008655,7,111.48,780.36,CRT02228,PRD0061
TRX008656,7,292.23,2045.61,CRT02674,PRD0073
TRX008657,6,231.76,1390.56,CRT02584,PRD0038
TRX008658,1,194.83,194.83,CRT03104,PRD0165
TRX008659,9,51.02,459.18,CRT02028,PRD0022
TRX008660,4,281.93,1127.72,CRT02128,PRD0116
TRX008661,7,332.64,2328.48,CRT01558,PRD0119
TRX008662,9,234.25,2108.25,CRT02196,PRD0103
TRX008663,2,125.96,251.92,CRT00500,PRD0015
TRX008664,7,248.47,1739.29,CRT02161,PRD0044
TRX008665,9,88.06,792.54,CRT01481,PRD0065
TRX008666,3,190.14,570.42,CRT03460,PRD0193
TRX008667,2,318.04,636.08,CRT01066,PRD0146
TRX008668,5,80.42,402.1,CRT02676,PRD0140
TRX008669,1,13.65,13.65,CRT02010,PRD0019
TRX008670,8,241.82,1934.56,CRT01388,PRD0192
TRX008671,4,327.59,1310.36,CRT00076,PRD0047
TRX008672,8,302.95,2423.6,CRT00014,PRD0087
TRX008673,4,330.57,1322.28,CRT02737,PRD0173
TRX008674,1,342.98,342.98,CRT01601,PRD0080
TRX008675,9,104.38,939.42,CRT02402,PRD0011
TRX008676,8,111.48,891.84,CRT01744,PRD0061
TRX008677,2,13.84,27.68,CRT01958,PRD0186
TRX008678,5,288.19,1440.95,CRT02400,PRD0176
TRX008679,4,223.09,892.36,CRT02978,PRD0199
TRX008680,10,74.71,747.0999999999999,CRT00995,PRD0183
TRX008681,1,115.19,115.19,CRT00966,PRD0018
TRX008682,4,97.82,391.28,CRT03338,PRD0172
TRX008683,10,248.47,2484.7,CRT00678,PRD0044
TRX008684,1,286.9,286.9,CRT02129,PRD0110
TRX008685,10,310.43,3104.3,CRT01765,PRD0113
TRX008686,3,96.92,290.76,CRT01058,PRD0124
TRX008687,1,198.09,198.09,CRT01439,PRD0178
TRX008688,1,125.8,125.8,CRT00849,PRD0159
TRX008689,6,15.79,94.74,CRT02937,PRD0096
TRX008690,7,119.47,836.29,CRT01817,PRD0008
TRX008691,3,278.04,834.1200000000001,CRT02205,PRD0163
TRX008692,7,149.36,1045.52,CRT00722,PRD0007
TRX008693,1,275.16,275.16,CRT02566,PRD0048
TRX008694,8,88.65,709.2,CRT01878,PRD0042
TRX008695,1,224.53,224.53,CRT01867,PRD0032
TRX008696,3,63.71,191.13,CRT03491,PRD0153
TRX008697,5,156.17,780.8499999999999,CRT01026,PRD0198
TRX008698,8,349.75,2798.0,CRT02045,PRD0055
TRX008699,5,246.16,1230.8,CRT00098,PRD0160
TRX008700,9,332.64,2993.76,CRT01016,PRD0119
TRX008701,6,197.06,1182.36,CRT00035,PRD0086
TRX008702,8,241.82,1934.56,CRT02118,PRD0192
TRX008703,10,223.15,2231.5,CRT02321,PRD0016
TRX008704,9,196.43,1767.87,CRT01802,PRD0179
TRX008705,9,42.58,383.22,CRT01381,PRD0095
TRX008706,9,98.65,887.85,CRT00035,PRD0079
TRX008707,10,69.32,693.1999999999999,CRT03377,PRD0012
TRX008708,3,213.05,639.1500000000001,CRT00414,PRD0144
TRX008709,2,321.66,643.32,CRT03107,PRD0091
TRX008710,4,121.08,484.32,CRT00110,PRD0151
TRX008711,3,267.28,801.8399999999999,CRT01395,PRD0031
TRX008712,8,55.45,443.6,CRT03365,PRD0142
TRX008713,4,212.13,848.52,CRT00137,PRD0131
TRX008714,9,267.28,2405.5199999999995,CRT01401,PRD0031
TRX008715,2,223.15,446.3,CRT01936,PRD0016
TRX008716,6,260.49,1562.94,CRT03157,PRD0076
TRX008717,3,151.36,454.08,CRT00064,PRD0150
TRX008718,3,78.71,236.13,CRT01906,PRD0024
TRX008719,10,207.27,2072.7000000000003,CRT00947,PRD0006
TRX008720,4,256.15,1024.6,CRT02918,PRD0040
TRX008721,3,252.5,757.5,CRT01255,PRD0100
TRX008722,3,4.55,13.65,CRT00366,PRD0129
TRX008723,10,318.04,3180.4,CRT00776,PRD0146
TRX008724,8,13.65,109.2,CRT01947,PRD0019
TRX008725,3,11.49,34.47,CRT01889,PRD0195
TRX008726,6,198.63,1191.78,CRT01945,PRD0135
TRX008727,5,349.85,1749.25,CRT03063,PRD0196
TRX008728,1,104.38,104.38,CRT02816,PRD0011
TRX008729,2,289.44,578.88,CRT01155,PRD0155
TRX008730,5,30.96,154.8,CRT01068,PRD0139
TRX008731,10,64.83,648.3,CRT02852,PRD0088
TRX008732,4,100.84,403.36,CRT01929,PRD0170
TRX008733,9,149.36,1344.2400000000002,CRT02166,PRD0007
TRX008734,5,231.76,1158.8,CRT02580,PRD0038
TRX008735,8,97.82,782.56,CRT00917,PRD0172
TRX008736,6,85.64,513.84,CRT02992,PRD0123
TRX008737,5,97.82,489.1,CRT03482,PRD0172
TRX008738,4,88.65,354.6,CRT01937,PRD0042
TRX008739,2,239.52,479.04,CRT01456,PRD0085
TRX008740,9,6.76,60.84,CRT03030,PRD0174
TRX008741,9,228.33,2054.9700000000003,CRT00051,PRD0005
TRX008742,7,218.35,1528.45,CRT03240,PRD0070
TRX008743,5,224.09,1120.45,CRT01565,PRD0122
TRX008744,6,151.12,906.72,CRT01297,PRD0081
TRX008745,10,291.12,2911.2,CRT00045,PRD0120
TRX008746,5,260.65,1303.25,CRT00003,PRD0168
TRX008747,8,342.98,2743.84,CRT00161,PRD0080
TRX008748,9,308.17,2773.53,CRT01208,PRD0138
TRX008749,1,164.79,164.79,CRT01367,PRD0050
TRX008750,1,213.05,213.05,CRT02376,PRD0144
TRX008751,8,156.17,1249.36,CRT00357,PRD0198
TRX008752,10,164.79,1647.9,CRT03111,PRD0050
TRX008753,3,30.96,92.88,CRT02725,PRD0139
TRX008754,5,69.32,346.6,CRT01246,PRD0012
TRX008755,7,248.8,1741.6,CRT00712,PRD0099
TRX008756,4,344.39,1377.56,CRT03190,PRD0149
TRX008757,7,237.14,1659.98,CRT03327,PRD0064
TRX008758,7,242.9,1700.3,CRT01356,PRD0164
TRX008759,10,263.29,2632.9,CRT00340,PRD0157
TRX008760,9,281.93,2537.37,CRT00914,PRD0116
TRX008761,4,6.76,27.04,CRT01979,PRD0174
TRX008762,8,99.1,792.8,CRT02890,PRD0014
TRX008763,6,153.95,923.7,CRT03426,PRD0132
TRX008764,6,344.42,2066.52,CRT02328,PRD0112
TRX008765,6,256.15,1536.9,CRT03141,PRD0040
TRX008766,1,171.38,171.38,CRT01030,PRD0037
TRX008767,5,339.13,1695.65,CRT01571,PRD0060
TRX008768,6,259.17,1555.02,CRT00182,PRD0169
TRX008769,9,246.16,2215.44,CRT02665,PRD0160
TRX008770,4,316.62,1266.48,CRT03199,PRD0082
TRX008771,9,198.09,1782.81,CRT03193,PRD0178
TRX008772,8,87.81,702.48,CRT02288,PRD0156
TRX008773,6,252.15,1512.9,CRT01858,PRD0059
TRX008774,1,221.23,221.23,CRT00567,PRD0177
TRX008775,1,181.62,181.62,CRT03074,PRD0109
TRX008776,8,102.2,817.6,CRT02813,PRD0106
TRX008777,8,305.67,2445.36,CRT00110,PRD0039
TRX008778,1,288.19,288.19,CRT02209,PRD0176
TRX008779,10,344.9,3449.0,CRT00715,PRD0035
TRX008780,10,179.52,1795.2,CRT01304,PRD0094
TRX008781,1,291.12,291.12,CRT02408,PRD0120
TRX008782,4,38.12,152.48,CRT00167,PRD0002
TRX008783,2,281.93,563.86,CRT00950,PRD0116
TRX008784,8,231.76,1854.08,CRT01035,PRD0038
TRX008785,3,200.26,600.78,CRT03324,PRD0105
TRX008786,2,198.09,396.18,CRT00883,PRD0178
TRX008787,2,74.71,149.42,CRT02106,PRD0183
TRX008788,4,260.65,1042.6,CRT03284,PRD0168
TRX008789,6,95.22,571.3199999999999,CRT01377,PRD0029
TRX008790,10,38.5,385.0,CRT00960,PRD0075
TRX008791,9,23.22,208.98,CRT01201,PRD0190
TRX008792,1,344.39,344.39,CRT01477,PRD0149
TRX008793,5,308.05,1540.25,CRT03159,PRD0072
TRX008794,4,144.4,577.6,CRT01404,PRD0200
TRX008795,4,262.09,1048.36,CRT03208,PRD0023
TRX008796,4,54.91,219.64,CRT00577,PRD0125
TRX008797,2,262.09,524.18,CRT03290,PRD0023
TRX008798,6,281.93,1691.58,CRT01323,PRD0116
TRX008799,7,239.52,1676.64,CRT02756,PRD0085
TRX008800,10,228.33,2283.3,CRT00442,PRD0005
TRX008801,7,194.99,1364.93,CRT01133,PRD0043
TRX008802,5,30.34,151.7,CRT01205,PRD0063
TRX008803,1,330.57,330.57,CRT02091,PRD0173
TRX008804,2,87.81,175.62,CRT03053,PRD0156
TRX008805,1,275.16,275.16,CRT00480,PRD0048
TRX008806,2,252.5,505.0,CRT03264,PRD0100
TRX008807,5,310.43,1552.15,CRT02689,PRD0113
TRX008808,7,88.65,620.5500000000001,CRT00645,PRD0042
TRX008809,1,331.85,331.85,CRT02993,PRD0143
TRX008810,2,256.15,512.3,CRT00438,PRD0040
TRX008811,10,288.19,2881.9,CRT00028,PRD0176
TRX008812,4,259.17,1036.68,CRT00826,PRD0169
TRX008813,4,305.67,1222.68,CRT03262,PRD0039
TRX008814,6,288.92,1733.52,CRT02267,PRD0191
TRX008815,3,114.48,343.44,CRT01033,PRD0107
TRX008816,1,149.36,149.36,CRT02776,PRD0007
TRX008817,7,30.96,216.72,CRT00906,PRD0139
TRX008818,3,194.5,583.5,CRT01076,PRD0083
TRX008819,3,64.83,194.49,CRT03153,PRD0088
TRX008820,7,46.73,327.11,CRT01063,PRD0104
TRX008821,1,194.5,194.5,CRT01011,PRD0083
TRX008822,10,217.4,2174.0,CRT02750,PRD0180
TRX008823,4,349.75,1399.0,CRT01304,PRD0055
TRX008824,2,302.95,605.9,CRT00780,PRD0087
TRX008825,7,15.79,110.53,CRT01530,PRD0096
TRX008826,5,331.85,1659.25,CRT00598,PRD0143
TRX008827,3,75.82,227.46,CRT02969,PRD0020
TRX008828,7,327.59,2293.13,CRT02863,PRD0047
TRX008829,7,283.35,1983.4500000000005,CRT01871,PRD0154
TRX008830,4,209.57,838.28,CRT01094,PRD0027
TRX008831,4,151.12,604.48,CRT01712,PRD0081
TRX008832,2,51.02,102.04,CRT00287,PRD0022
TRX008833,7,327.31,2291.17,CRT00481,PRD0067
TRX008834,2,196.43,392.86,CRT01166,PRD0179
TRX008835,5,281.93,1409.65,CRT01217,PRD0116
TRX008836,1,275.78,275.78,CRT00356,PRD0097
TRX008837,9,119.47,1075.23,CRT02456,PRD0008
TRX008838,3,99.29,297.87,CRT03017,PRD0053
TRX008839,4,234.25,937.0,CRT02086,PRD0103
TRX008840,2,260.19,520.38,CRT00012,PRD0001
TRX008841,1,175.98,175.98,CRT00872,PRD0021
TRX008842,2,151.36,302.72,CRT00448,PRD0150
TRX008843,8,301.82,2414.56,CRT00647,PRD0054
TRX008844,2,246.16,492.32,CRT00320,PRD0160
TRX008845,8,229.76,1838.08,CRT03042,PRD0074
TRX008846,2,86.2,172.4,CRT03253,PRD0036
TRX008847,10,262.09,2620.9,CRT02727,PRD0023
TRX008848,10,30.34,303.4,CRT00829,PRD0063
TRX008849,5,194.99,974.95,CRT02726,PRD0043
TRX008850,6,260.49,1562.94,CRT00502,PRD0076
TRX008851,8,99.1,792.8,CRT03395,PRD0014
TRX008852,5,194.5,972.5,CRT01732,PRD0083
TRX008853,1,75.69,75.69,CRT01490,PRD0077
TRX008854,6,175.98,1055.88,CRT00948,PRD0021
TRX008855,2,172.26,344.52,CRT02249,PRD0078
TRX008856,10,149.36,1493.6,CRT02561,PRD0007
TRX008857,10,256.15,2561.5,CRT02162,PRD0040
TRX008858,6,260.49,1562.94,CRT01945,PRD0076
TRX008859,1,115.19,115.19,CRT02494,PRD0018
TRX008860,9,224.09,2016.81,CRT01125,PRD0122
TRX008861,2,342.98,685.96,CRT01137,PRD0080
TRX008862,10,151.36,1513.6,CRT00634,PRD0150
TRX008863,1,263.29,263.29,CRT02341,PRD0157
TRX008864,1,112.37,112.37,CRT00597,PRD0069
TRX008865,6,55.45,332.70000000000005,CRT02946,PRD0142
TRX008866,7,301.82,2112.74,CRT00490,PRD0054
TRX008867,8,11.49,91.92,CRT03008,PRD0195
TRX008868,4,200.1,800.4,CRT00355,PRD0182
TRX008869,6,86.2,517.2,CRT00405,PRD0036
TRX008870,3,342.98,1028.94,CRT01759,PRD0080
TRX008871,7,311.57,2180.99,CRT01713,PRD0194
TRX008872,4,260.49,1041.96,CRT02153,PRD0076
TRX008873,6,121.08,726.48,CRT01571,PRD0151
TRX008874,10,144.46,1444.6,CRT00192,PRD0185
TRX008875,6,80.62,483.72,CRT03207,PRD0189
TRX008876,2,11.49,22.98,CRT01852,PRD0195
TRX008877,8,223.09,1784.72,CRT02229,PRD0199
TRX008878,7,252.5,1767.5,CRT01272,PRD0100
TRX008879,4,115.19,460.76,CRT02098,PRD0018
TRX008880,6,301.82,1810.92,CRT00905,PRD0054
TRX008881,3,207.27,621.8100000000001,CRT01590,PRD0006
TRX008882,5,252.15,1260.75,CRT00943,PRD0059
TRX008883,2,246.16,492.32,CRT00807,PRD0160
TRX008884,4,349.75,1399.0,CRT01282,PRD0055
TRX008885,1,308.17,308.17,CRT00752,PRD0138
TRX008886,3,59.71,179.13,CRT02704,PRD0057
TRX008887,3,140.04,420.12,CRT01042,PRD0068
TRX008888,9,141.38,1272.42,CRT03059,PRD0114
TRX008889,7,198.63,1390.41,CRT02562,PRD0135
TRX008890,8,12.47,99.76,CRT02987,PRD0158
TRX008891,2,207.27,414.54,CRT01036,PRD0006
TRX008892,1,327.59,327.59,CRT02917,PRD0047
TRX008893,7,38.12,266.84,CRT02955,PRD0002
TRX008894,7,115.19,806.3299999999999,CRT00417,PRD0018
TRX008895,6,301.87,1811.22,CRT02033,PRD0121
TRX008896,7,194.5,1361.5,CRT02459,PRD0083
TRX008897,1,349.85,349.85,CRT03430,PRD0196
TRX008898,3,267.28,801.8399999999999,CRT01609,PRD0031
TRX008899,5,87.81,439.05,CRT00910,PRD0156
TRX008900,10,241.82,2418.2,CRT02966,PRD0192
TRX008901,3,311.57,934.71,CRT02111,PRD0194
TRX008902,4,260.49,1041.96,CRT00129,PRD0076
TRX008903,6,163.96,983.76,CRT00810,PRD0118
TRX008904,8,200.1,1600.8,CRT01787,PRD0182
TRX008905,8,308.17,2465.36,CRT00106,PRD0138
TRX008906,8,30.96,247.68,CRT00684,PRD0139
TRX008907,5,212.13,1060.65,CRT01855,PRD0131
TRX008908,2,318.04,636.08,CRT01475,PRD0146
TRX008909,5,283.35,1416.75,CRT03059,PRD0154
TRX008910,10,344.39,3443.9,CRT00241,PRD0149
TRX008911,1,331.95,331.95,CRT00704,PRD0161
TRX008912,6,98.65,591.9000000000001,CRT02890,PRD0079
TRX008913,8,114.48,915.84,CRT01825,PRD0107
TRX008914,2,166.93,333.86,CRT02104,PRD0108
TRX008915,8,153.95,1231.6,CRT00638,PRD0132
TRX008916,6,120.9,725.4000000000001,CRT03278,PRD0175
TRX008917,4,80.62,322.48,CRT01796,PRD0189
TRX008918,3,88.06,264.18,CRT01772,PRD0065
TRX008919,3,303.73,911.19,CRT03114,PRD0136
TRX008920,8,321.66,2573.28,CRT02843,PRD0091
TRX008921,10,349.85,3498.5,CRT01949,PRD0196
TRX008922,10,163.96,1639.6,CRT01235,PRD0118
TRX008923,8,68.6,548.8,CRT00610,PRD0052
TRX008924,6,263.29,1579.7400000000002,CRT01902,PRD0157
TRX008925,3,301.87,905.61,CRT00688,PRD0121
TRX008926,7,115.19,806.3299999999999,CRT00999,PRD0018
TRX008927,2,116.26,232.52,CRT01942,PRD0137
TRX008928,6,200.1,1200.6,CRT00644,PRD0182
TRX008929,9,149.36,1344.2400000000002,CRT02395,PRD0007
TRX008930,8,262.09,2096.72,CRT01098,PRD0023
TRX008931,9,231.76,2085.84,CRT00428,PRD0038
TRX008932,10,331.95,3319.5,CRT02421,PRD0161
TRX008933,9,125.8,1132.2,CRT01431,PRD0159
TRX008934,10,97.82,978.2,CRT02912,PRD0172
TRX008935,2,121.08,242.16,CRT00745,PRD0151
TRX008936,7,23.22,162.54,CRT01147,PRD0190
TRX008937,9,36.18,325.62,CRT00793,PRD0049
TRX008938,4,242.9,971.6,CRT02843,PRD0164
TRX008939,2,146.67,293.34,CRT02745,PRD0126
TRX008940,8,310.43,2483.44,CRT00176,PRD0113
TRX008941,2,231.76,463.52,CRT01792,PRD0038
TRX008942,6,151.36,908.16,CRT03023,PRD0150
TRX008943,2,42.58,85.16,CRT01247,PRD0095
TRX008944,2,302.86,605.72,CRT02400,PRD0093
TRX008945,2,178.11,356.22,CRT00658,PRD0004
TRX008946,5,129.22,646.1,CRT00978,PRD0084
TRX008947,3,278.04,834.1200000000001,CRT01336,PRD0163
TRX008948,5,13.84,69.2,CRT00307,PRD0186
TRX008949,2,327.31,654.62,CRT01678,PRD0067
TRX008950,3,238.5,715.5,CRT02599,PRD0133
TRX008951,5,140.04,700.1999999999999,CRT03268,PRD0068
TRX008952,9,55.45,499.05,CRT02074,PRD0142
TRX008953,5,111.48,557.4,CRT01392,PRD0061
TRX008954,6,171.38,1028.28,CRT03263,PRD0037
TRX008955,5,288.92,1444.6,CRT03455,PRD0191
TRX008956,7,68.6,480.19999999999993,CRT00786,PRD0052
TRX008957,8,85.64,685.12,CRT02848,PRD0123
TRX008958,4,172.26,689.04,CRT00478,PRD0078
TRX008959,2,281.93,563.86,CRT02117,PRD0116
TRX008960,4,252.15,1008.6,CRT00900,PRD0059
TRX008961,8,260.65,2085.2,CRT01317,PRD0168
TRX008962,2,267.68,535.36,CRT02779,PRD0197
TRX008963,8,121.08,968.64,CRT00917,PRD0151
TRX008964,5,15.79,78.94999999999999,CRT03172,PRD0096
TRX008965,2,80.42,160.84,CRT00185,PRD0140
TRX008966,10,311.57,3115.7,CRT02057,PRD0194
TRX008967,1,259.17,259.17,CRT02051,PRD0169
TRX008968,7,209.57,1466.99,CRT00102,PRD0027
TRX008969,7,112.37,786.59,CRT00130,PRD0069
TRX008970,10,26.82,268.2,CRT00169,PRD0101
TRX008971,6,311.57,1869.42,CRT02085,PRD0194
TRX008972,5,262.09,1310.4499999999998,CRT01191,PRD0023
TRX008973,6,311.57,1869.42,CRT00798,PRD0194
TRX008974,1,344.39,344.39,CRT00060,PRD0149
TRX008975,9,144.4,1299.6,CRT03171,PRD0200
TRX008976,6,241.37,1448.22,CRT02915,PRD0187
TRX008977,8,330.57,2644.56,CRT02394,PRD0173
TRX008978,1,312.35,312.35,CRT01192,PRD0130
TRX008979,4,15.96,63.84,CRT00334,PRD0090
TRX008980,5,349.75,1748.75,CRT00298,PRD0055
TRX008981,1,302.86,302.86,CRT02081,PRD0093
TRX008982,2,238.5,477.0,CRT02323,PRD0133
TRX008983,2,59.71,119.42,CRT01017,PRD0057
TRX008984,8,121.08,968.64,CRT01007,PRD0151
TRX008985,7,163.96,1147.72,CRT02277,PRD0118
TRX008986,2,327.59,655.18,CRT01365,PRD0047
TRX008987,8,198.63,1589.04,CRT02577,PRD0135
TRX008988,1,242.9,242.9,CRT01802,PRD0164
TRX008989,7,331.85,2322.9500000000003,CRT01809,PRD0143
TRX008990,2,282.78,565.56,CRT02168,PRD0111
TRX008991,4,194.83,779.32,CRT03288,PRD0165
TRX008992,1,239.52,239.52,CRT02938,PRD0085
TRX008993,2,200.1,400.2,CRT02153,PRD0182
TRX008994,2,234.25,468.5,CRT01603,PRD0103
TRX008995,3,136.36,409.08,CRT01298,PRD0098
TRX008996,8,13.65,109.2,CRT00598,PRD0019
TRX008997,4,241.82,967.28,CRT03188,PRD0192
TRX008998,9,127.91,1151.19,CRT01299,PRD0171
TRX008999,4,104.38,417.52,CRT02713,PRD0011
TRX009000,2,57.82,115.64,CRT01716,PRD0089
TRX009001,9,179.52,1615.68,CRT02223,PRD0094
TRX009002,2,311.57,623.14,CRT01999,PRD0194
TRX009003,8,175.98,1407.84,CRT02640,PRD0021
TRX009004,3,116.26,348.78000000000003,CRT00443,PRD0137
TRX009005,1,54.91,54.91,CRT01815,PRD0125
TRX009006,4,9.29,37.16,CRT00390,PRD0128
TRX009007,6,140.04,840.24,CRT02074,PRD0068
TRX009008,8,316.62,2532.96,CRT00628,PRD0082
TRX009009,10,125.96,1259.6,CRT00251,PRD0015
TRX009010,7,270.94,1896.58,CRT02609,PRD0148
TRX009011,6,297.0,1782.0,CRT01620,PRD0009
TRX009012,7,349.75,2448.25,CRT01886,PRD0055
TRX009013,5,144.4,722.0,CRT02312,PRD0200
TRX009014,1,23.22,23.22,CRT02320,PRD0190
TRX009015,1,141.38,141.38,CRT02210,PRD0114
TRX009016,2,344.42,688.84,CRT00259,PRD0112
TRX009017,10,115.19,1151.9,CRT00482,PRD0018
TRX009018,2,144.46,288.92,CRT01851,PRD0185
TRX009019,6,275.33,1651.98,CRT00657,PRD0058
TRX009020,5,146.67,733.3499999999999,CRT02130,PRD0126
TRX009021,3,196.43,589.29,CRT03010,PRD0179
TRX009022,7,100.84,705.88,CRT03146,PRD0170
TRX009023,1,331.95,331.95,CRT01618,PRD0161
TRX009024,8,30.34,242.72,CRT03242,PRD0063
TRX009025,9,76.57,689.1299999999999,CRT02628,PRD0071
TRX009026,3,153.58,460.74,CRT01852,PRD0030
TRX009027,5,144.4,722.0,CRT03206,PRD0200
TRX009028,2,278.04,556.08,CRT00920,PRD0163
TRX009029,2,181.62,363.24,CRT01151,PRD0109
TRX009030,7,9.29,65.03,CRT00347,PRD0128
TRX009031,5,275.78,1378.9,CRT00931,PRD0097
TRX009032,4,198.63,794.52,CRT03241,PRD0135
TRX009033,5,195.42,977.1,CRT01490,PRD0162
TRX009034,3,331.85,995.55,CRT02662,PRD0143
TRX009035,5,97.82,489.1,CRT00560,PRD0172
TRX009036,2,153.95,307.9,CRT03483,PRD0132
TRX009037,2,301.5,603.0,CRT03438,PRD0115
TRX009038,5,282.78,1413.9,CRT00367,PRD0111
TRX009039,8,153.95,1231.6,CRT00638,PRD0132
TRX009040,6,162.15,972.9,CRT00762,PRD0010
TRX009041,5,301.62,1508.1,CRT00104,PRD0028
TRX009042,7,198.09,1386.63,CRT01849,PRD0178
TRX009043,7,260.49,1823.43,CRT01197,PRD0076
TRX009044,3,9.29,27.87,CRT01521,PRD0128
TRX009045,5,288.92,1444.6,CRT01878,PRD0191
TRX009046,9,42.58,383.22,CRT02714,PRD0095
TRX009047,3,124.75,374.25,CRT02024,PRD0166
TRX009048,3,112.37,337.11,CRT02135,PRD0069
TRX009049,4,310.43,1241.72,CRT03451,PRD0113
TRX009050,1,221.23,221.23,CRT02921,PRD0177
TRX009051,7,318.04,2226.28,CRT00280,PRD0146
TRX009052,5,103.06,515.3,CRT03309,PRD0013
TRX009053,3,200.26,600.78,CRT01178,PRD0105
TRX009054,2,156.17,312.34,CRT00040,PRD0198
TRX009055,2,179.52,359.04,CRT02874,PRD0094
TRX009056,7,119.47,836.29,CRT02583,PRD0008
TRX009057,9,196.43,1767.87,CRT02161,PRD0179
TRX009058,5,125.8,629.0,CRT03210,PRD0159
TRX009059,7,143.73,1006.11,CRT03382,PRD0056
TRX009060,1,241.37,241.37,CRT02521,PRD0187
TRX009061,4,281.86,1127.44,CRT02206,PRD0188
TRX009062,9,136.36,1227.2400000000002,CRT00585,PRD0098
TRX009063,10,281.93,2819.3,CRT00369,PRD0116
TRX009064,6,78.71,472.26,CRT01639,PRD0024
TRX009065,2,129.22,258.44,CRT00165,PRD0084
TRX009066,6,223.15,1338.9,CRT01105,PRD0016
TRX009067,10,241.37,2413.7,CRT01961,PRD0187
TRX009068,3,68.6,205.8,CRT01489,PRD0052
TRX009069,4,75.69,302.76,CRT01481,PRD0077
TRX009070,5,312.35,1561.75,CRT00728,PRD0130
TRX009071,7,311.57,2180.99,CRT02881,PRD0194
TRX009072,7,144.4,1010.8,CRT01308,PRD0200
TRX009073,6,97.82,586.92,CRT02199,PRD0172
TRX009074,3,36.18,108.54,CRT02300,PRD0049
TRX009075,2,336.37,672.74,CRT02606,PRD0152
TRX009076,8,10.72,85.76,CRT01885,PRD0092
TRX009077,5,331.95,1659.75,CRT00073,PRD0161
TRX009078,7,344.9,2414.3,CRT02527,PRD0035
TRX009079,5,283.35,1416.75,CRT03365,PRD0154
TRX009080,6,120.9,725.4000000000001,CRT00042,PRD0175
TRX009081,4,136.36,545.44,CRT02927,PRD0098
TRX009082,4,241.82,967.28,CRT01115,PRD0192
TRX009083,2,278.04,556.08,CRT00443,PRD0163
TRX009084,7,198.63,1390.41,CRT01381,PRD0135
TRX009085,5,85.85,429.25,CRT02612,PRD0184
TRX009086,10,97.82,978.2,CRT00426,PRD0172
TRX009087,6,283.35,1700.1,CRT02015,PRD0154
TRX009088,1,11.49,11.49,CRT02756,PRD0195
TRX009089,7,171.38,1199.66,CRT00280,PRD0037
TRX009090,1,252.5,252.5,CRT00871,PRD0100
TRX009091,6,40.06,240.36,CRT03002,PRD0145
TRX009092,5,275.78,1378.9,CRT00440,PRD0097
TRX009093,2,252.15,504.3,CRT02008,PRD0059
TRX009094,2,198.63,397.26,CRT01661,PRD0135
TRX009095,4,11.49,45.96,CRT00471,PRD0195
TRX009096,8,252.5,2020.0,CRT03032,PRD0100
TRX009097,2,260.19,520.38,CRT01224,PRD0001
TRX009098,4,179.52,718.08,CRT00852,PRD0094
TRX009099,5,310.43,1552.15,CRT01494,PRD0113
TRX009100,7,265.13,1855.91,CRT02009,PRD0025
TRX009101,4,153.58,614.32,CRT02416,PRD0030
TRX009102,2,36.18,72.36,CRT01149,PRD0049
TRX009103,1,327.31,327.31,CRT01873,PRD0067
TRX009104,8,13.65,109.2,CRT00354,PRD0019
TRX009105,9,115.19,1036.71,CRT01759,PRD0018
TRX009106,10,312.35,3123.5,CRT00431,PRD0130
TRX009107,1,289.44,289.44,CRT00992,PRD0155
TRX009108,8,124.75,998.0,CRT00214,PRD0166
TRX009109,9,282.78,2545.0199999999995,CRT00475,PRD0111
TRX009110,7,267.47,1872.29,CRT00743,PRD0033
TRX009111,10,115.14,1151.4,CRT01614,PRD0034
TRX009112,6,275.78,1654.6799999999998,CRT01402,PRD0097
TRX009113,8,11.49,91.92,CRT03171,PRD0195
TRX009114,7,103.06,721.4200000000001,CRT03265,PRD0013
TRX009115,1,316.62,316.62,CRT02783,PRD0082
TRX009116,2,316.62,633.24,CRT01859,PRD0082
TRX009117,9,318.04,2862.36,CRT00720,PRD0146
TRX009118,9,153.58,1382.22,CRT02652,PRD0030
TRX009119,4,302.95,1211.8,CRT00490,PRD0087
TRX009120,1,74.71,74.71,CRT01540,PRD0183
TRX009121,5,259.17,1295.85,CRT00760,PRD0169
TRX009122,2,286.9,573.8,CRT01221,PRD0110
TRX009123,6,248.47,1490.82,CRT02523,PRD0044
TRX009124,5,301.5,1507.5,CRT01404,PRD0115
TRX009125,5,144.4,722.0,CRT00859,PRD0200
TRX009126,8,10.72,85.76,CRT01237,PRD0092
TRX009127,5,316.62,1583.1,CRT02795,PRD0082
TRX009128,8,151.12,1208.96,CRT00212,PRD0081
